drug_id,disease_id,label
DB00289,MESH:D001289,1
DB00290,MESH:D002583,1
DB00290,MESH:D000077,1
DB00290,MESH:D006689,1
DB00290,MESH:D016066,1
DB00290,MESH:D008228,1
DB00290,MESH:D010051,1
DB00290,MESH:D010412,1
DB00290,MESH:D011030,1
DB00290,MESH:D013736,1
DB00290,MESH:D014846,1
DB00290,MESH:D000952,1
DB00291,MESH:D015451,1
DB00291,MESH:D006689,1
DB00291,MESH:D009402,1
DB00291,MESH:D008228,1
DB00291,MESH:D008258,1
DB00291,MESH:D008224,1
DB00293,MESH:D054363,1
DB00295,MESH:D059350,1
DB00296,MESH:D059787,1
DB00297,MESH:D015210,1
DB00297,MESH:D000305,1
DB00297,MESH:D000506,1
DB00297,MESH:D013167,1
DB00297,MESH:D001607,1
DB00297,MESH:D003874,1
DB00297,MESH:D000312,1
DB00297,MESH:D005199,1
DB00297,MESH:D003882,1
DB00297,MESH:D008179,1
DB00297,MESH:D001929,1
DB00297,MESH:D013716,1
DB00297,MESH:D009877,1
DB00297,MESH:D000743,1
DB00297,MESH:D007627,1
DB00297,MESH:D007938,1
DB00297,MESH:D009182,1
DB00297,MESH:D009335,1
DB00297,MESH:D009879,1
DB00297,MESH:D010003,1
DB00297,MESH:D017285,1
DB00297,MESH:D015535,1
DB00297,MESH:D010267,1
DB00297,MESH:D012010,1
DB00297,MESH:D003424,1
DB00297,MESH:D001172,1
DB00297,MESH:D013921,1
DB00297,MESH:D013262,1
DB00297,MESH:D013585,1
DB00297,MESH:D008180,1
DB00297,MESH:D013700,1
DB00297,MESH:D014235,1
DB00297,MESH:D014390,1
DB00297,MESH:D003093,1
DB00297,MESH:D014605,1
DB00297,MESH:D013717,1
DB00297,MESH:D003873,1
DB00297,MESH:D008010,1
DB00297,MESH:D013968,1
DB00299,MESH:D006560,1
DB00300,MESH:D019694,1
DB00300,MESH:D015658,1
DB00302,MESH:D006470,1
DB00302,MESH:D054179,1
DB00303,MESH:D011014,1
DB00303,MESH:D004716,1
DB00303,MESH:D034161,1
DB00303,MESH:D011704,1
DB00303,MESH:D000031,1
DB00303,MESH:D013530,1
DB00303,MESH:D002179,1
DB00305,MESH:D001943,1
DB00305,MESH:D001005,1
DB00305,MESH:D001749,1
DB00305,MESH:D002583,1
DB00305,MESH:D000077,1
DB00305,MESH:D002289,1
DB00305,MESH:D008654,1
DB00308,MESH:D001281,1
DB00308,MESH:D001282,1
DB00310,MESH:C563477,1
DB00312,MESH:D007319,1
DB00313,MESH:D003863,1
DB00313,MESH:D001714,1
DB00313,MESH:D012640,1
DB00313,MESH:D008881,1
DB00313,MESH:D013226,1
DB00314,MESH:D014376,1
DB00315,MESH:D008881,1
DB00316,MESH:D005334,1
DB00316,MESH:D010146,1
DB00318,MESH:D003371,1
DB00318,MESH:D010146,1
DB00319,MESH:D000069836,1
DB00319,MESH:D000292,1
DB00319,MESH:D010538,1
DB00319,MESH:D013530,1
DB00319,MESH:C567379,1
DB00320,MESH:D003027,1
DB00320,MESH:D008881,1
DB00320,MESH:D011655,1
DB00321,MESH:D003863,1
DB00321,MESH:D000856,1
DB00321,MESH:D001289,1
DB00321,MESH:D052018,1
DB00321,MESH:D000341,1
DB00321,MESH:D003929,1
DB00321,MESH:D007319,1
DB00321,MESH:D043183,1
DB00321,MESH:D003865,1
DB00321,MESH:D008881,1
DB00321,MESH:D053206,1
DB00321,MESH:D009437,1
DB00321,MESH:D020920,1
DB00321,MESH:D018781,1
DB00323,MESH:D010300,1
DB00324,MESH:D009877,1
DB00324,MESH:D015818,1
DB00325,MESH:D006470,1
DB00325,MESH:D006333,1
DB00325,MESH:C031967,1
DB00327,MESH:D010146,1
DB00327,MESH:D009437,1
DB00327,MESH:D003371,1
DB00328,MESH:D013167,1
DB00328,MESH:D002062,1
DB00328,MESH:D015210,1
DB00328,MESH:D010003,1
DB00328,MESH:D059787,1
DB00328,MESH:D004374,1
DB00328,MESH:D001172,1
DB00328,MESH:D052256,1
DB00330,MESH:D009164,1
DB00330,MESH:D015270,1
DB00330,MESH:D014397,1
DB00331,MESH:D011085,1
DB00331,MESH:D003924,1
DB00332,MESH:D001249,1
DB00332,MESH:D001986,1
DB00332,MESH:D029424,1
